Alami;Karim;Maroc;
Henman;Tim;Royaume-Uni;
Moyà;Carlos;Espagne;
Hipfl;Markus;Autriche;
Martín;Alberto;Espagne;
Korda;Petr;Tchéquie;
Ferreira;Wayne;Afrique du Sud;
Carlsen;Kenneth;Danemark;
Lisnard;Jean-René;France;
Sargsian;Sargis;Arménie;
Lapentti;Nicolás;Équateur;
Muster;Thomas;Autriche;
Woodruff;Chris;États-Unis;
Moyano;Diego;Argentine;
Clément;Arnaud;France;
Pioline;Cédric;France;
Squillari;Franco;Argentine;
Agassi;Andre;États-Unis;
Rusedski;Greg;Royaume-Uni;
Prinosil;David;Allemagne;
Dupuis;Antony;France;
Fromberg;Richard;Australie;
Sanguinetti;Davide;Italie;
van;John;Pays-Bas;
Pavel;Andrei;Roumanie;
Gumy;Hernán;Argentine;
Tieleman;Laurence;Italie;
Filippini;Marcelo;Uruguay;
Kiefer;Nicolas;Allemagne;
Damm;Martin;Tchéquie;
Woodforde;Mark;Australie;
Spadea;Vincent;États-Unis;
Gambill;Jan-Michael;États-Unis;
Krajicek;Richard;Pays-Bas;
Corretja;Àlex;Espagne;
Puentes;German;Espagne;
Tarango;Jeff;États-Unis;
Vicente;Fernando;Espagne;
Norman;Magnus;Suède;
Karbacher;Bernd;Allemagne;
Gross;Oliver;Allemagne;
Gaudio;Gastón;Argentine;
Raoux;Guillaume;France;
Koubek;Stefan;Autriche;
Woodbridge;Todd;Australie;
López;Álex;Espagne;
Santoro;Fabrice;France;
Grosjean;Sébastien;France;
Larsson;Magnus;Suède;
Kučera;Karol;Slovaquie;
Mantilla;Félix;Espagne;
Gilbert;Rodolphe;France;
Puerta;Mariano;Argentine;
Pozzi;Gianluca;Italie;
Haas;Tommy;Allemagne;
Rosset;Marc;Suisse;
Draper;Scott;Australie;
Navarra;Mose;Italie;
Meligeni;Fernando;Brésil;
Gimelstob;Justin;États-Unis;
El;Younès;Maroc;
Malisse;Xavier;Belgique;
Escudé;Nicolas;France;
Luxa;Petr;Tchéquie;
Federer;Roger;Suisse;
Rafter;Patrick;Australie;
Kuerten;Gustavo;Brésil;
Blanco;Galo;Espagne;
Cañas;Guillermo;Argentine;
Siemerink;Jan;Pays-Bas;
Schalken;Sjeng;Pays-Bas;
Haarhuis;Paul;Pays-Bas;
Clavet;Francisco;Espagne;
Alonso;Julián;Espagne;
Gaudenzi;Andrea;Italie;
Schüttler;Rainer;Allemagne;
Voltchkov;Vladimir;Biélorussie;
Hantschk;Markus;Allemagne;
Ulihrach;Bohdan;Tchéquie;
Delgado;Ramón;Paraguay;
Stoltenberg;Jason;Australie;
Philippoussis;Mark;Australie;
Enqvist;Thomas;Suède;
Moretti;Hector;Argentine;
Costa;Carlos;Espagne;
Ruud;Christian;Norvège;
Di;Arnaud;France;
Rochus;Christophe;Belgique;
Zabaleta;Mariano;Argentine;
Mirnyi;Max;Biélorussie;
Black;Byron;Zimbabwe;
Voinea;Adrian;Roumanie;
Mamiit;Cecil;États-Unis;
Portas;Albert;Espagne;
Pescariu;Dinu;Roumanie;
Medvedev;Andreï;Ukraine;
Antonio;Juan;Costa Rica;
Sampras;Pete;États-Unis;
Sampras;Pete;États-Unis;
Martin;Todd;États-Unis;
Delgado;Ramón;Paraguay;
Damm;Martin;Slovaquie;
Sargsian;Sargis;Arménie;
Henman;Tim;Royaume-Uni;
Medvedev;Andreï;Ukraine;
Gaudenzi;Andrea;Italie;
Arnold;Lucas;Argentine;
Sanguinetti;Davide;Italie;
Santoro;Fabrice;France;
Bachelot;Jean-François;France;
Clément;Arnaud;France;
Black;Byron;Zimbabwe;
Schranz;Wolfgang;Autriche;
Mantilla;Félix;Espagne;
Kučera;Karol;Slovaquie;
Woodbridge;Todd;Australie;
Antonio;Juan;Costa Rica;
Raoux;Guillaume;France;
Spadea;Vincent;États-Unis;
Nestor;Daniel;Canada;
Meligeni;Fernando;Brésil;
Johansson;Thomas;Suède;
Nydahl;Tomas;Suède;
Draper;Scott;Australie;
Craca;Marcelo;Allemagne;
Van;Christophe;Belgique;
Kiefer;Nicolas;Allemagne;
Haas;Tommy;Allemagne;
Muster;Thomas;Autriche;
Björkman;Jonas;Suède;
Ríos;Marcelo;Chili;
Steven;Brett;Australie;
Benfele;Emilio;Espagne;
Tebbutt;Michael;Australie;
Karbacher;Bernd;Allemagne;
Norman;Magnus;Suède;
Sinner;Martin;Allemagne;
Ferreira;Wayne;Afrique du Sud;
Ulihrach;Bohdan;Tchéquie;
Black;Wayne;Zimbabwe;
Philippoussis;Mark;Australie;
Gross;Oliver;Allemagne;
Burillo;Jordi;Espagne;
Goellner;Marc-Kevin;Allemagne;
Carlsen;Kenneth;Danemark;
Costa;Albert;Espagne;
Moyà;Carlos;Espagne;
Grosjean;Sébastien;France;
Perlant;Jean-Baptiste;France;
Imaz;Pepe;Espagne;
Doseděl;Sláva;Tchéquie;
Tillström;Mikael;Suède;
Alonso;Julián;Espagne;
Ilie;Andrew;Australie;
Courier;Jim;États-Unis;
Fromberg;Richard;Australie;
Knippschild;Jens;Allemagne;
Costa;Carlos;Espagne;
Mas;Jordi;Espagne;
Sell;Michael;États-Unis;
Van;Johan;Belgique;
Rusedski;Greg;Royaume-Uni;
Kafelnikov;Ievgueni;Russie;
Navarra;Mose;Italie;
Pescariu;Dinu;Roumanie;
Enqvist;Thomas;Suède;
Martelli;Marzio;Italie;
Ivanišević;Goran;Croatie;
Dewulf;Filip;Belgique;
Larsson;Magnus;Suède;
Di;Arnaud;France;
Delaitre;Olivier;France;
Clavet;Francisco;Espagne;
Chesnokov;Andrei;Russie;
van;John;Pays-Bas;
Siemerink;Jan;Pays-Bas;
Calatrava;Alex;Espagne;
Chang;Michael;États-Unis;
Corretja;Àlex;Espagne;
Alami;Karim;Maroc;
Vicente;Fernando;Espagne;
Woodforde;Mark;Australie;
Rosset;Marc;Suisse;
Pozzi;Gianluca;Italie;
Gumy;Hernán;Argentine;
Bruguera;Sergi;Espagne;
Mutis;Olivier;France;
Prinosil;David;Allemagne;
Gustafsson;Magnus;Suède;
O'Brien;Alex;États-Unis;
Stoltenberg;Jason;Australie;
Blanco;Galo;Espagne;
Lareau;Sébastien;Canada;
Rafter;Patrick;Australie;
Kuerten;Gustavo;Brésil;
Auffray;Charles;France;
Safin;Marat;Russie;
Agassi;Andre;États-Unis;
Schalken;Sjeng;Pays-Bas;
Vacek;Daniel;Tchéquie;
Rodríguez;Martín;Argentine;
Gambill;Jan-Michael;États-Unis;
Filippini;Marcelo;Uruguay;
Pioline;Cédric;France;
Boutter;Julien;France;
Vinck;Christian;Allemagne;
Gilbert;Rodolphe;France;
Portas;Albert;Espagne;
Lapentti;Nicolás;Équateur;
Krajicek;Richard;Pays-Bas;
Berasategui;Alberto;Espagne;
Stafford;Grant;Afrique du Sud;
Solvès;Gérard;France;
Reneberg;Richey;États-Unis;
Hrbatý;Dominik;Slovaquie;
Campbell;Steve;États-Unis;
Sánchez;Javier;Espagne;
Albert;Juan;Espagne;
Novák;Jiří;Tchéquie;
Arazi;Hicham;Maroc;
Golmard;Jérôme;France;
Escudé;Nicolas;France;
Tarango;Jeff;États-Unis;
Haarhuis;Paul;Pays-Bas;
Zabaleta;Mariano;Argentine;
Korda;Petr;Tchéquie;
Sampras;Pete;États-Unis;
Santoro;Fabrice;France;
Charpentier;Marcelo;Argentine;
Clavet;Francisco;Espagne;
Rusedski;Greg;Royaume-Uni;
Norman;Magnus;Suède;
Paes;Leander;Inde;
Stafford;Grant;Afrique du Sud;
Merinov;Andrei;Russie;
Roux;Lionel;France;
Lareau;Sébastien;Canada;
Gumy;Hernán;Argentine;
Stoltenberg;Jason;Australie;
Rădulescu;Alex;Allemagne;
Hrbatý;Dominik;Slovaquie;
Rosset;Marc;Suisse;
Moyà;Carlos;Espagne;
Martín;Alberto;Espagne;
Solvès;Gérard;France;
Portas;Albert;Espagne;
Caratti;Cristiano;Italie;
Dewulf;Filip;Belgique;
Meligeni;Fernando;Brésil;
Frana;Javier;Argentine;
Huet;Stéphane;France;
Champion;Thierry;France;
Delgado;Ramón;Paraguay;
Schalken;Sjeng;Pays-Bas;
Prinosil;David;Allemagne;
Knippschild;Jens;Allemagne;
Alami;Karim;Maroc;
Corretja;Àlex;Espagne;
Kafelnikov;Ievgueni;Russie;
Damm;Martin;Tchéquie;
Raoux;Guillaume;France;
Spadea;Vincent;États-Unis;
Schranz;Wofgang;Autriche;
Etlis;Gastón;Argentine;
Gross;Oliver;Allemagne;
Pioline;Cédric;France;
Navarro;Salvador;Espagne;
Gorriz;Marco-Aurelio;Espagne;
Grosjean;Sébastien;France;
Siemerink;Jan;Pays-Bas;
Kulti;Nicklas;Suède;
Philippoussis;Mark;Australie;
Delaitre;Olivier;France;
Henman;Tim;Royaume-Uni;
Berasategui;Alberto;Espagne;
Medvedev;Andreï;Ukraine;
Ruud;Christian;Norvège;
Albert;Juan;Espagne;
Stark;Jonathan;États-Unis;
Zabaleta;Mariano;Argentine;
Johansson;Thomas;Suède;
Escudé;Nicolas;France;
Kuerten;Gustavo;Brésil;
Doseděl;Sláva;Tchéquie;
Björkman;Jonas;Suède;
Reneberg;Richey;États-Unis;
Filippini;Marcelo;Uruguay;
Tarango;Jeff;États-Unis;
Goellner;Marc-Kevin;Allemagne;
Muster;Thomas;Autriche;
Krajicek;Richard;Pays-Bas;
Draper;Scott;Australie;
Ulihrach;Bohdan;Tchéquie;
Kiefer;Nicolas;Allemagne;
Fredriksson;Patrik;Suède;
Fontang;Frédéric;France;
Gaudenzi;Andrea;Italie;
Rafter;Patrick;Australie;
Woodforde;Mark;Australie;
Sánchez;Javier;Espagne;
Nestor;Daniel;Canada;
Volkov;Aleksandr;Russie;
Pavel;Andrei;Roumanie;
O'Brien;Alex;États-Unis;
Voinea;Adrian;Roumanie;
Costa;Albert;Espagne;
Ferreira;Wayne;Afrique du Sud;
Tillström;Mikael;Suède;
Benfele;Emilio;Espagne;
Carretero;Roberto;Espagne;
Flach;Doug;États-Unis;
Costa;Carlos;Espagne;
Burillo;Jordi;Espagne;
Korda;Petr;Tchéquie;
Vacek;Daniel;Tchéquie;
Woodruff;Chris;États-Unis;
Fetterlein;Frederik;Danemark;
Lapentti;Nicolás;Équateur;
Godwin;Neville;Afrique du Sud;
Blanco;Galo;Espagne;
Gustafsson;Magnus;Suède;
Ivanišević;Goran;Croatie;
Ríos;Marcelo;Chili;
Black;Wayne;Zimbabwe;
Squillari;Franco;Argentine;
Black;Byron;Zimbabwe;
Boetsch;Arnaud;France;
Kučera;Karol;Slovaquie;
Ondruska;Marcos;Afrique du Sud;
Pastura;Miguel;Argentine;
Carlsen;Kenneth;Danemark;
Woodbridge;Todd;Australie;
Dreekmann;Hendrik;Allemagne;
Arazi;Hicham;Maroc;
Courier;Jim;États-Unis;
Larsson;Magnus;Suède;
Fromberg;Richard;Australie;
Mantilla;Félix;Espagne;
Bruguera;Sergi;Espagne;
Van;Johan;Belgique;
Haarhuis;Paul;Pays-Bas;
van;Dennis;Pays-Bas;
Sargsian;Sargis;Arménie;
Norman;Dick;Belgique;
Stolle;Sandon;Australie;
Furlan;Renzo;Italie;
Krocsko;Jozsef;Hongrie;
Krošlák;Ján;Slovaquie;
Schaller;Gilbert;Autriche;
Simian;Stéphane;France;
Clément;Arnaud;France;
Golmard;Jérôme;France;
Gilbert;Rodolphe;France;
Chang;Michael;États-Unis;
Sampras;Pete;États-Unis;
Gustafsson;Magnus;Suède;
Sánchez;Javier;Espagne;
Bruguera;Sergi;Espagne;
Fleurian;Jean-Philippe;France;
Wilander;Mats;Suède;
Carlsen;Kenneth;Danemark;
Martin;Todd;États-Unis;
Black;Byron;Zimbabwe;
Draper;Scott;Australie;
Schaller;Gilbert;Autriche;
Simian;Stéphane;France;
Tarango;Jeff;États-Unis;
Damm;Martin;Tchéquie;
Squillari;Franco;Argentine;
Washington;MaliVai;États-Unis;
Ferreira;Wayne;Afrique du Sud;
Kuerten;Gustavo;Brésil;
Etlis;Gastón;Argentine;
Doseděl;Sláva;Tchéquie;
Steven;Brett;Australie;
Carraz;Grégory;France;
Golmard;Jérôme;France;
Furlan;Renzo;Italie;
Carretero;Roberto;Espagne;
Kučera;Karol;Slovaquie;
Hadad;Mauricio;Colombie;
Norman;Magnus;Suède;
Matsuoka;Shūzō;Japon;
Rikl;David;Tchéquie;
Olhovskiy;Andreï;Russie;
Courier;Jim;États-Unis;
Agassi;Andre;États-Unis;
Díaz;Jacobo;Espagne;
Woodruff;Chris;États-Unis;
Spadea;Vincent;États-Unis;
Champion;Thierry;France;
Stolle;Sandon;Australie;
Dewulf;Filip;Belgique;
Björkman;Jonas;Suède;
Kulti;Nicklas;Suède;
Woodbridge;Todd;Australie;
Philippoussis;Mark;Australie;
Volkov;Aleksandr;Russie;
Carbonell;Tomás;Espagne;
El-Sawy;Tamer;Égypte;
Noszály;Sándor;Hongrie;
Krajicek;Richard;Pays-Bas;
Costa;Albert;Espagne;
Meligeni;Fernando;Brésil;
Van;Johan;Belgique;
Clavet;Francisco;Espagne;
Henman;Tim;Royaume-Uni;
Goossens;Kris;Belgique;
Chesnokov;Andrei;Russie;
Forget;Guy;France;
Dier;Dirk;Allemagne;
Mantilla;Félix;Espagne;
Woodforde;Mark;Australie;
Corretja;Àlex;Espagne;
Leconte;Henri;France;
Johansson;Thomas;Suède;
Blanco;Galo;Espagne;
Kafelnikov;Ievgueni;Russie;
Ivanišević;Goran;Croatie;
Arrese;Jordi;Espagne;
Wheaton;David;États-Unis;
Raoux;Guillaume;France;
Ulihrach;Bohdan;Tchéquie;
Montana;Francisco;États-Unis;
Lapentti;Nicolás;Équateur;
Medvedev;Andreï;Ukraine;
Gaudenzi;Andrea;Italie;
Tiilikainen;Kim;Finlande;
Karbacher;Bernd;Allemagne;
Pérez;Guillermo;Argentine;
El;Younès;Maroc;
Haarhuis;Paul;Pays-Bas;
Palmer;Jared;États-Unis;
Boetsch;Arnaud;France;
Rosset;Marc;Suisse;
Steeb;Carl-Uwe;Allemagne;
Novák;Jiří;Tchéquie;
Pereira;Nicolás;Venezuela;
Hlasek;Jakob;Suisse;
Larsson;Magnus;Suède;
Siemerink;Jan;Pays-Bas;
Gumy;Hernán;Argentine;
Alami;Karim;Maroc;
Edberg;Stefan;Suède;
Moyà;Carlos;Espagne;
Rafter;Patrick;Australie;
Fromberg;Richard;Australie;
Delaitre;Olivier;France;
Prinosil;David;Allemagne;
Chang;Michael;États-Unis;
Enqvist;Thomas;Suède;
Reneberg;Richey;États-Unis;
Pioline;Cédric;France;
Frana;Javier;Argentine;
Berasategui;Alberto;Espagne;
Tebbutt;Michael;Australie;
Dreekmann;Hendrik;Allemagne;
Ruud;Christian;Danemark;
Fontang;Frédéric;France;
Roux;Lionel;France;
Pescosolido;Stefano;Italie;
Korda;Petr;Tchéquie;
Krošlák;Ján;Slovaquie;
Stoltenberg;Jason;Australie;
Joyce;Michael;États-Unis;
Ríos;Marcelo;Chili;
Stich;Michael;Allemagne;
Fredriksson;Patrik;Suède;
Doyle;Grant;Suède;
Rusedski;Greg;Royaume-Uni;
Norman;Dick;Belgique;
Knowles;Mark;Bahamas;
Tillström;Mikael;Suède;
Costa;Carlos;Espagne;
Voinea;Adrian;Roumanie;
Goellner;Marc-Kevin;Allemagne;
Schalken;Sjeng;Pays-Bas;
Vacek;Daniel;Tchéquie;
Ondruska;Marcos;Afrique du Sud;
Solvès;Gérard;France;
Fetterlein;Frederik;Danemark;
Muster;Thomas;Autriche;
Agassi;Andre;États-Unis;
Braasch;Karsten;Allemagne;
Filippini;Marcelo;Uruguay;
Woodbridge;Todd;Australie;
Clavet;Francisco;Espagne;
Pozzi;Gianluca;Italie;
Ho;Tommy;États-Unis;
Champion;Thierry;France;
McEnroe;Patrick;États-Unis;
Johansson;Thomas;Suède;
López;Álex;Espagne;
El;Younès;Maroc;
Ilie;Andrew;Australie;
Caratti;Cristiano;Italie;
Sinner;Martin;Allemagne;
Krajicek;Richard;Pays-Bas;
Kafelnikov;Ievgueni;Russie;
Siemerink;Jan;Pays-Bas;
Prinosil;David;Allemagne;
Gustafsson;Magnus;Suède;
Haarhuis;Paul;Pays-Bas;
Wheaton;David;États-Unis;
Sánchez;Emilio;Espagne;
Morgan;Jamie;Australie;
Kowalski;Wojtek;Pologne;
Forget;Guy;France;
Golmard;Jérôme;France;
Corretja;Àlex;Espagne;
Rostagno;Derrick;États-Unis;
Wilander;Mats;Suède;
Roux;Lionel;France;
Ferreira;Wayne;Afrique du Sud;
Ivanišević;Goran;Croatie;
Tillström;Mikael;Suède;
Karbacher;Bernd;Allemagne;
Courcol;Daniel;France;
Raoux;Guillaume;France;
Bates;Jeremy;Royaume-Uni;
Costa;Albert;Espagne;
Renzenbrink;Jörn;Allemagne;
Vašek;Radomír;Tchéquie;
Johnson;Donald;États-Unis;
Barthez;Lionel;France;
Ruud;Christian;Norvège;
Carlsen;Kenneth;Danemark;
Zoecke;Markus;Allemagne;
Tarango;Jeff;États-Unis;
Courier;Jim;États-Unis;
Berasategui;Alberto;Espagne;
Olhovskiy;Andreï;Russie;
Ríos;Marcelo;Chili;
Spadea;Vincent;États-Unis;
Vitoux;Frédéric;France;
Medvedev;Andreï;Ukraine;
Washington;MaliVai;États-Unis;
Stoltenberg;Jason;Australie;
Ulihrach;Bohdan;Tchéquie;
Volkov;Aleksandr;Russie;
Yzaga;Jaime;Pérou;
Costa;Carlos;Espagne;
Nováček;Karel;Tchéquie;
Pioline;Cédric;France;
Solvès;Gérard;France;
Muster;Thomas;Autriche;
Chang;Michael;États-Unis;
Nargiso;Diego;Italie;
Vacek;Daniel;Tchéquie;
Martínez;Óscar;Espagne;
Shelton;Bryan;États-Unis;
Fetterlein;Frederik;Danemark;
Carbonell;Tomás;Espagne;
Gilbert;Rodolphe;France;
Lareau;Sébastien;Canada;
Sánchez;Javier;Espagne;
Boetsch;Arnaud;France;
Enqvist;Thomas;Suède;
Santoro;Fabrice;France;
Edberg;Stefan;Suède;
Damm;Martin;Tchéquie;
Stich;Michael;Allemagne;
Martin;Todd;États-Unis;
Tebbutt;Michael;Australie;
Doseděl;Sláva;Tchéquie;
Mutis;Olivier;France;
Chesnokov;Andrei;Russie;
Krickstein;Aaron;États-Unis;
Wekesa;Paul;Kenya;
Guardiola;Thierry;France;
Kučera;Karol;Slovaquie;
Voinea;Adrian;Roumanie;
Delaitre;Olivier;France;
Van;Johan;Belgique;
Hlasek;Jakob;Suisse;
Palmer;Jared;États-Unis;
Frana;Javier;Argentine;
Becker;Boris;Allemagne;
Bruguera;Sergi;Espagne;
Rafter;Patrick;Australie;
Benfele;Emilio;Espagne;
Fleurian;Jean-Philippe;France;
Arriens;Carsten;Allemagne;
Steven;Brett;Nouvelle-Zélande;
Goellner;Marc-Kevin;Allemagne;
Gaudenzi;Andrea;Italie;
Eltingh;Jacco;Pays-Bas;
Steeb;Carl-Uwe;Allemagne;
Apell;Jan;Suède;
Black;Byron;Zimbabwe;
Dreekmann;Hendrik;Allemagne;
Goossens;Kris;Belgique;
Arrese;Jordi;Espagne;
Larsson;Magnus;Suède;
Rosset;Marc;Suisse;
Fromberg;Richard;Australie;
Meligeni;Fernando;Brésil;
Korda;Petr;Tchéquie;
Ondruska;Marcos;Afrique du Sud;
Furlan;Renzo;Italie;
Stark;Jonathan;États-Unis;
Rikl;David;Tchéquie;
Woodforde;Mark;Australie;
Gumy;Hernán;Argentine;
Reneberg;Richey;États-Unis;
Grabb;Jim;États-Unis;
Björkman;Jonas;Suède;
Draper;Scott;Australie;
Schaller;Gilbert;Autriche;
Sampras;Pete;États-Unis;
Sampras;Pete;États-Unis;
Costa;Albert;Espagne;
Eagle;Joshua;Australie;
Ríos;Marcelo;Chili;
Pernfors;Mikael;Suède;
Jonsson;Lars;Suède;
Leconte;Henri;France;
Haarhuis;Paul;Pays-Bas;
Tillström;Mikael;Suède;
Zoecke;Markus;Allemagne;
Olhovskiy;Andreï;Russie;
Bryan;Steve;États-Unis;
Champion;Thierry;France;
Morgan;Jamie;Australie;
Nováček;Karel;Tchéquie;
Krajicek;Richard;Pays-Bas;
Larkham;Brent;Australie;
Stark;Jonathan;États-Unis;
Carlsen;Kenneth;Danemark;
Santoro;Fabrice;France;
Solvès;Gérard;France;
Garizzio;Agustín;Argentine;
Delaitre;Olivier;France;
Mattar;Luiz;Brésil;
Antonitsch;Alex;Autriche;
Doseděl;Sláva;Tchéquie;
Björkman;Jonas;Suède;
Arnold;Patricio;Argentine;
Pescosolido;Stefano;Italie;
Braasch;Karsten;Allemagne;
Fleurian;Jean-Philippe;France;
Courier;Jim;États-Unis;
Medvedev;Andreï;Ukraine;
Masur;Wally;Australie;
Kulti;Nicklas;Suède;
Fontang;Frédéric;France;
Goellner;Marc-Kevin;Allemagne;
Rusedski;Greg;Canada;
Ondruska;Marcos;Afrique du Sud;
Volkov;Aleksandr;Russie;
Steeb;Carl-Uwe;Allemagne;
Eltingh;Jacco;Pays-Bas;
Wheaton;David;États-Unis;
Enqvist;Thomas;Suède;
Vacek;Daniel;Tchéquie;
Sánchez;Javier;Espagne;
Burillo;Jordi;Espagne;
Gustafsson;Magnus;Suède;
Muster;Thomas;Autriche;
Cherkasov;Andreï;Russie;
Agassi;Andre;États-Unis;
Wilander;Mats;Suède;
Davín;Franco;Argentine;
Rafter;Patrick;Australie;
Roux;Lionel;France;
Markus;Gabriel;Argentine;
Sánchez;Emilio;Espagne;
Prinosil;David;Allemagne;
Barthez;Lionel;France;
Agenor;Ronald;Haïti;
Schaller;Gilbert;Autriche;
Ruud;Christian;Norvège;
Damm;Martin;Tchéquie;
Bruguera;Sergi;Espagne;
Ivanišević;Goran;Croatie;
Renzenbrink;Jörn;Allemagne;
Blackman;Martin;États-Unis;
Shelton;Bryan;États-Unis;
O'Brien;Alex;États-Unis;
Rosset;Marc;Suisse;
Corretja;Àlex;Espagne;
Meligeni;Fernando;Brésil;
Ruah;Maurice;Venezuela;
Kučera;Karol;Slovaquie;
Boetsch;Arnaud;France;
Lendl;Ivan;États-Unis;
Caratti;Cristiano;Italie;
Gilbert;Brad;États-Unis;
Gaudenzi;Andrea;Italie;
Korda;Petr;Tchéquie;
Pioline;Cédric;France;
Hlasek;Jakob;Suisse;
Ferreira;Wayne;Afrique du Sud;
Berasategui;Alberto;Espagne;
Karbacher;Bernd;Allemagne;
Carbonell;Tomás;Espagne;
Guardiola;Thierry;France;
Kafelnikov;Ievgueni;Russie;
Fromberg;Richard;Australie;
Black;Byron;Zimbabwe;
Woodforde;Mark;Australie;
Wahlgren;Lars-Anders;Suède;
Washington;MaliVai;États-Unis;
Frana;Javier;Argentine;
Holm;Henrik;Suède;
Edberg;Stefan;Suède;
Chang;Michael;États-Unis;
Grabb;Jim;États-Unis;
Arrese;Jordi;Espagne;
Gilbert;Rodolphe;France;
McEnroe;Patrick;États-Unis;
Yzaga;Jaime;Pérou;
Mansdorf;Amos;Israël;
Palmer;Jared;États-Unis;
Adams;Chuck;États-Unis;
Tarango;Jeff;États-Unis;
Steven;Brett;Nouvelle-Zélande;
Larsson;Magnus;Suède;
Cahill;Darren;Australie;
Clavet;Francisco;Espagne;
Simian;Stéphane;France;
Martin;Todd;États-Unis;
Costa;Carlos;Espagne;
Raoux;Guillaume;France;
Voinea;Adrian;Roumanie;
Dreekmann;Hendrik;Allemagne;
Rikl;David;Tchéquie;
Chesnokov;Andrei;Russie;
Stoltenberg;Jason;Australie;
Reneberg;Richey;États-Unis;
Stafford;Grant;Afrique du Sud;
Poliakov;Dimitri;Ukraine;
El;Younès;Maroc;
Vašek;Radomír;Tchéquie;
de;Horacio;Argentine;
Krickstein;Aaron;États-Unis;
Furlan;Renzo;Italie;
Stich;Michael;Allemagne;
Sampras;Pete;États-Unis;
Cherkasov;Andreï;Russie;
Morgan;Jamie;Australie;
Ondruska;Marcos;Afrique du Sud;
Solvès;Gérard;France;
Svensson;Jonas;Suède;
Mancini;Alberto;Argentine;
Sánchez;Javier;Espagne;
Kulti;Nicklas;Suède;
Rostagno;Derrick;États-Unis;
Hlasek;Jakob;Suisse;
Aramburu;Alejandro;Pérou;
Enqvist;Thomas;Suède;
Arriens;Carsten;Allemagne;
Järryd;Anders;Suède;
Washington;MaliVai;États-Unis;
Bruguera;Sergi;Espagne;
Leconte;Henri;France;
Camporese;Omar;Italie;
Champion;Thierry;France;
Corretja;Àlex;Espagne;
Larsson;Magnus;Suède;
Simian;Stéphane;France;
Oncins;Jaime;Brésil;
Fontang;Frédéric;France;
Devening;Brian;États-Unis;
Fleurian;Jean-Philippe;France;
Kühnen;Patrik;Allemagne;
Meligeni;Fernando;Brésil;
Sansoni;Stéphane;France;
Huet;Stéphane;France;
Lendl;Ivan;États-Unis;
Edberg;Stefan;Suède;
Filippini;Marcelo;Uruguay;
Weiss;Robbie;États-Unis;
Krickstein;Aaron;États-Unis;
de;Horacio;Argentine;
Renzenbrink;Jörn;Allemagne;
Damm;Martin;Tchéquie;
Stark;Jonathan;États-Unis;
Herrera;Luis;Mexique;
Visconti;Mario;Italie;
Boetsch;Arnaud;France;
Steeb;Carl-Uwe;Allemagne;
Haarhuis;Paul;Pays-Bas;
Olhovskiy;Andreï;Russie;
Siemerink;Jan;Pays-Bas;
Ferreira;Wayne;Afrique du Sud;
Medvedev;Andreï;Ukraine;
Pérez-Roldán;Guillermo;Argentine;
Masur;Wally;Australie;
Furlan;Renzo;Italie;
Wuyts;Bart;Belgique;
Bouteyre;Pierre;France;
Markus;Gabriel;Argentine;
Gustafsson;Magnus;Suède;
Woodforde;Mark;Australie;
Pérez;Diego;Uruguay;
Raoux;Guillaume;France;
Steven;Brett;Nouvelle-Zélande;
Wheaton;David;États-Unis;
Goellner;Marc-Kevin;Allemagne;
Jonsson;Lars;Suède;
Korda;Petr;Tchéquie;
Ivanišević;Goran;Croatie;
Davín;Franco;Argentine;
Reneberg;Richey;États-Unis;
Berasategui;Alberto;Espagne;
Eltingh;Jacco;Pays-Bas;
Chesnokov;Andrei;Russie;
Krocskó;József;Hongrie;
Costa;Carlos;Espagne;
Woodbridge;Todd;Australie;
Koevermans;Mark;Pays-Bas;
Arrese;Jordi;Espagne;
Volkov;Aleksandr;Russie;
Rosset;Marc;Suisse;
Adams;Chuck;États-Unis;
Bergström;Christian;Suède;
Krajicek;Richard;Pays-Bas;
Nováček;Karel;Tchéquie;
Agenor;Ronald;Haïti;
Clavet;Francisco;Espagne;
Mezzadri;Claudio;Suisse;
Pescosolido;Stefano;Italie;
Vacek;Daniel;Tchéquie;
Carlsen;Kenneth;Danemark;
Sánchez;Emilio;Espagne;
Kučera;Karol;Slovaquie;
Kafelnikov;Ievgueni;Russie;
Bates;Jeremy;Royaume-Uni;
Doseděl;Sláva;Tchéquie;
Gilbert;Rodolphe;France;
Witsken;Todd;États-Unis;
Escudé;Nicolas;France;
Becker;Boris;Allemagne;
Chang;Michael;États-Unis;
Vitoux;Frédéric;France;
Guardiola;Thierry;France;
Karbacher;Bernd;Allemagne;
Matsuoka;Shūzō;Japon;
Santoro;Fabrice;France;
Prpić;Goran;Croatie;
Roux;Lionel;France;
Pozzi;Gianluca;Italie;
O'Brien;Alex;États-Unis;
Mattar;Luiz;Brésil;
Fromberg;Richard;Australie;
Górriz;Marcos;Espagne;
Holm;Henrik;Suède;
Yzaga;Jaime;Pérou;
Stich;Michael;Allemagne;
Muster;Thomas;Autriche;
Skoff;Horst;Autriche;
Stolle;Sandon;Australie;
Pioline;Cédric;France;
Gilbert;Brad;États-Unis;
Shelton;Bryan;États-Unis;
Martin;Todd;États-Unis;
Prinosil;David;Allemagne;
Naewie;Markus;Allemagne;
Tarango;Jeff;États-Unis;
Schaller;Gilbert;Autriche;
Delaitre;Olivier;France;
Carbonell;Tomás;Espagne;
